271  723.719880 6.626E-25 7.663E-02.07730.114 1765.42071.050.000000             V9         GROUND 42 15-1  G     43 16 0  G    455650 6 6 6 3 4 0  1360.0 1392.0
271  723.817530 2.314E-25 9.097E-02.07450.114 1706.12211.000.000000             V9         GROUND 37 18-1 E2     38 19 0 E1    455650 6 6 6 3 4 0   300.0  308.0
271  723.864190 1.634E-25 7.562E-02.07730.114 1765.41521.050.000000             V9         GROUND 42 15-1 E2     43 16 0 E1    455650 6 6 6 3 4 0   340.0  348.0
271  723.886490 9.197E-25 9.040E-02.07450.114 1706.11681.000.000000             V9         GROUND 37 18-1  G     38 19 0  G    455650 6 6 6 3 4 0  1200.0 1232.0
271  723.888660 2.323E-25 1.103E-01.07300.114 1715.56770.950.000000             V9         GROUND 32 21-1 E2     33 22 0 E1    455650 6 6 6 3 4 0   260.0  268.0
271  724.043210 9.427E-25 1.120E-01.07300.114 1715.57260.950.000000             V9         GROUND 32 21-1  G     33 22 0  G    455650 6 6 6 3 4 0  1040.0 1072.0
271  724.201290 2.090E-25 8.135E-02.07610.114 1719.72061.030.000000             V9         GROUND 40 16-1 E2     41 17 0 E1    455650 6 6 6 3 4 0   324.0  332.0
271  724.252480 8.335E-25 8.112E-02.07610.114 1719.71521.030.000000             V9         GROUND 40 16-1  G     41 17 0  G    455650 6 6 6 3 4 0  1296.0 1328.0
271  724.314530 2.071E-26 9.093E-02.07670.114 2365.75681.040.000000          V4+V9             V4 41 20-1E34     42 21 0E34    455650 6 6 6 3 4 0   664.0  680.0
271  724.348760 1.040E-24 9.781E-02.07380.113 1685.51720.980.000000             V9         GROUND 35 19-1  G     36 20 0  G    455650 6 6 6 3 4 0  1136.0 1168.0
271  724.467270 4.144E-26 9.091E-02.07670.114 2365.53711.040.000000          V4+V9             V4 41 20-1A12     42 21 0A34    455650 6 6 6 3 4 0  1328.0 1360.0
271  724.574330 3.772E-26 8.210E-02.07880.115 2378.23061.070.000000          V4+V9             V4 44 18-1  G     45 19 0  G    455650 6 6 6 3 4 0  1424.0 1456.0
271  724.638200 6.646E-25 7.372E-02.07810.115 1761.11061.060.000000             V9         GROUND 43 14-1A34     44 15 0A12    455650 6 6 6 3 4 0  1392.0 1424.0
271  724.679000 3.318E-25 7.361E-02.07810.115 1761.10501.060.000000             V9         GROUND 43 14-1E34     44 15 0E34    455650 6 6 6 3 4 0   696.0  712.0
271  724.707790 5.052E-25 8.675E-02.07500.114 1683.25301.010.000000             V9         GROUND 38 17-1E34     39 18 0E34    455650 6 6 6 3 4 0   616.0  632.0
271  724.739730 9.435E-27 8.209E-02.07880.115 2378.00291.070.000000          V4+V9             V4 44 18-1 E1     45 19 0 E2    455650 6 6 6 3 4 0   356.0  364.0
271  724.871750 1.122E-24 1.060E-01.07320.114 1674.15950.960.000000             V9         GROUND 33 20-1A34     34 21 0A12    455650 6 6 6 3 4 0  1072.0 1104.0
271  724.887070 1.174E-26 9.723E-02.07550.114 2343.25591.020.000000          V4+V9             V4 39 21-1 E1     40 22 0 E2    455650 6 6 6 3 4 0   316.0  324.0
271  724.896560 4.680E-26 9.680E-02.07550.114 2343.04021.020.000000          V4+V9             V4 39 21-1  G     40 22 0  G    455650 6 6 6 3 4 0  1264.0 1296.0
