401  808.861590 8.060E-26 2.548E-02.09030.200 2012.52920.860.000000             V6         GROUND 36 17 1A1      37 18 0A2     355420 1 1 1 1 1 0  1168.0 1168.0
401  808.992950 4.060E-26 1.985E-02.09050.107 2180.83440.860.000000             V6         GROUND 53 15 1E       54 16 0E      355420 1 1 1 1 1 0  1712.0 1712.0
401  809.028510 8.070E-26 3.216E-02.09260.288 2001.85080.760.000000             V6         GROUND 27 18 1E       28 19 0E      355420 1 1 1 1 1 0   880.0  880.0
401  809.330280 6.960E-26 2.218E-02.08990.168 2054.71040.860.000000             V6         GROUND 44 16 1E       45 17 0E      355420 1 1 1 1 1 0  1424.0 1424.0
401  809.576060 8.960E-26 2.603E-02.09050.214 1989.07930.870.000000             V6         GROUND 35 17 1A1      36 18 0A2     355420 1 1 1 1 1 0  1136.0 1136.0
401  809.576060 8.960E-26 2.603E-02.09050.214 1989.07930.870.000000             V6         GROUND 35 17 1A2      36 18 0A1     355420 1 1 1 1 1 0  1136.0 1136.0
401  809.723970 8.750E-26 3.325E-02.09300.289 1984.09190.750.000000             V6         GROUND 26 18 1E       27 19 0E      355420 1 1 1 1 1 0   848.0  848.0
401  809.741670 4.750E-26 2.008E-02.09040.107 2146.68970.860.000000             V6         GROUND 52 15 1E       53 16 0E      355420 1 1 1 1 1 0  1680.0 1680.0
401  810.061130 7.920E-26 2.252E-02.08990.175 2026.21600.860.000000             V6         GROUND 43 16 1E       44 17 0E      355420 1 1 1 1 1 0  1392.0 1392.0
401  810.288470 9.920E-26 2.658E-02.09060.228 1966.25970.860.000000             V6         GROUND 34 17 1A2      35 18 0A1     355420 1 1 1 1 1 0  1104.0 1104.0
401  810.288470 9.920E-26 2.658E-02.09060.228 1966.25970.860.000000             V6         GROUND 34 17 1A1      35 18 0A2     355420 1 1 1 1 1 0  1104.0 1104.0
401  810.417290 9.450E-26 3.439E-02.09350.287 1966.96540.730.000000             V6         GROUND 25 18 1E       26 19 0E      355420 1 1 1 1 1 0   816.0  816.0
401  810.488430 5.540E-26 2.032E-02.09030.113 2113.16990.860.000000             V6         GROUND 51 15 1E       52 16 0E      355420 1 1 1 1 1 0  1648.0 1648.0
401  810.789970 8.990E-26 2.288E-02.08990.184 1998.34960.860.000000             V6         GROUND 42 16 1E       43 17 0E      355420 1 1 1 1 1 0  1360.0 1360.0
