431  588.436400 3.187E-24 1.710E-01.10000.200 1503.22090.750.000000 000002010 e g  000000020 e u  0 0 1 0        0 0 2 0 P 40e 332220 3 5 0 0 0 0    79.0   81.0
431  588.482900 3.187E-24 7.457E-01.10000.200 1987.75600.750.000000 000001010 e u  000001000 e g  1 0-1 0        1 0 0 0 P 96e 332220 3 5 0 0 0 0   191.0  193.0
431  588.540800 1.274E-23 3.835E-01.10000.200 1773.80510.750.000000 000002000 e g  000000010 e u  0 0 0 0        0 0 1 0 P 88e 332220 3 5 0 0 0 0   525.0  531.0
431  588.552000 6.374E-24 2.564E-01.10000.200 1743.51900.750.000000 000003000 f u  000001010 f g  1 0 0 0        1 0 1 0 P 57f 332220 3 5 0 0 0 0   339.0  345.0
431  588.580190 5.445E-27 5.515E-02.10000.200 2830.27430.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P133e 442220 2 5 0 0 0 0   265.0  267.0
431  588.589500 3.187E-24 6.536E-01.10000.200 2184.43510.750.000000 000001011 f u  000001001 f g  1 0-1 1        1 0 0 1 P 95f 332220 3 5 0 0 0 0   567.0  573.0
431  588.649760 2.670E-25 1.567E+00.10000.200 2722.48900.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P136e 442220 2 5 0 0 0 0   271.0  273.0
431  588.653870 1.185E-24 1.986E+00.10000.200 2679.82520.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P129f 442220 2 5 0 0 0 0   771.0  777.0
431  588.686400 1.594E-23 2.853E-01.10000.200 1503.22000.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 40f 332220 3 5 0 0 0 0   237.0  243.0
431  588.690920 1.904E-27 3.414E-02.10000.200 2952.32460.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P136f 442220 2 5 0 0 0 0   271.0  273.0
431  588.729200 1.594E-23 2.765E-01.10000.200 1491.50200.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 39e 332220 3 5 0 0 0 0   231.0  237.0
431  588.754400 1.274E-23 8.768E-01.10000.200 1959.69600.750.000000 000001010 e u  000001000 e g  1 0-1 0        1 0 0 0 P 95e 332220 3 5 0 0 0 0   567.0  573.0
431  588.806400 6.374E-24 4.552E-01.10000.200 1946.70610.750.000000 000002001 f g  000000011 f u  0 0 0 1        0 0 1 1 P 86f 332220 3 5 0 0 0 0   513.0  519.0
431  588.813800 6.374E-24 5.141E-01.10000.200 1748.07600.750.000000 000002000 e g  000000010 e u  0 0 0 0        0 0 1 0 P 87e 332220 3 5 0 0 0 0   173.0  175.0
431  588.870780 1.968E-26 5.548E-02.10000.200 2791.39630.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P132e 442220 2 5 0 0 0 0   789.0  795.0
431  588.932950 9.648E-25 1.569E+00.10000.200 2682.82290.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P135e 442220 2 5 0 0 0 0   807.0  813.0
431  588.944700 6.374E-24 1.145E+00.10000.200 2154.70800.750.000000 000001011 e g  000001001 e u  1 0-1 1        1 0 0-1 P 94e 332220 3 5 0 0 0 0   561.0  567.0
431  588.966600 6.374E-24 3.320E-01.10000.200 1491.50100.750.000000 000002010 f g  000000020 f u  0 0 1 0        0 0 2 0 P 39f 332220 3 5 0 0 0 0    77.0   79.0
431  588.966850 4.709E-25 1.988E+00.10000.200 2642.05840.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P128f 442220 2 5 0 0 0 0   255.0  257.0
431  588.974100 3.187E-24 3.166E-01.10000.200 2021.59000.750.000000 000002001 e u  000000011 e g  0 0 0 1        0 0 1-1 P 89e 332220 3 5 0 0 0 0   531.0  537.0
431  588.976050 7.074E-27 3.514E-02.10000.200 2912.52520.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P135f 442220 2 5 0 0 0 0   807.0  813.0
431  589.006000 9.560E-24 3.202E-01.10000.200 1694.31990.750.000000 000003000 e g  000001010 e u  1 0 0 0        1 0 1 0 P 54e 332220 3 5 0 0 0 0   321.0  327.0
431  589.022000 6.374E-24 3.225E-01.10000.200 1480.07700.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 38e 332220 3 5 0 0 0 0    75.0   77.0
