 22  589.844506 1.360E-29 2.019E-01.07060.094 3790.48180.72-.000609       1 1 1 12       0 2 2 11                    Q 24f     366663243110 9 711    98.0   98.0
 22  589.851517 2.900E-26 2.655E-01.07090.095 2252.36280.72-.000849       2 0 0 02       1 1 1 01                    P 23e     366663243110 9 711    90.0   94.0
 22  589.854625 2.570E-29 3.233E-01.07700.105 3617.94750.68-.000514       1 1 1 12       0 2 2 11                    Q 12f     366663243110 9 711    50.0   50.0
 22  589.871414 2.370E-29 3.254E-01.07870.108 3600.06920.68-.000493       1 1 1 12       0 2 2 11                    Q 10f     366663243110 9 711    42.0   42.0
 22  589.886258 2.060E-29 3.252E-01.08080.111 3585.29980.68-.000469       1 1 1 12       0 2 2 11                    Q  8f     366663243110 9 711    34.0   34.0
 22  589.895920 7.400E-30 5.592E-01.07480.102 4031.02260.69-.000541       3 1 1 03       2 2 2 02                    Q 15f     366663243110 9 711    62.0   62.0
 22  589.898505 1.640E-29 3.199E-01.08340.114 3573.63940.68-.000440       1 1 1 12       0 2 2 11                    Q  6f     366663243110 9 711    26.0   26.0
 22  589.907747 1.120E-29 3.028E-01.08660.118 3565.08840.69-.000404       1 1 1 12       0 2 2 11                    Q  4f     366663243110 9 711    18.0   18.0
 22  589.908067 9.290E-30 1.546E-01.06990.092 3830.11040.730.000345       3 0 0 01       0 2 2 11                    Q 26f     366663223110 9 711   106.0  106.0
 22  589.913733 4.770E-30 2.260E-01.09050.123 3559.64670.69-.000359       1 1 1 12       0 2 2 11                    Q  2f     366663243110 9 711    10.0   10.0
 22  589.921720 8.260E-30 2.828E-01.08850.120 3561.97880.70-.000383       1 1 1 12       0 2 2 11                    Q  3e     366663243110 9 711    14.0   14.0
 22  589.929120 3.490E-28 3.602E-01.05690.064 3496.62480.64-.000663       0 2 2 01       0 1 1 01                    P 85e     475553243110 9 711   338.0  342.0
 22  589.929804 1.400E-29 3.156E-01.08490.116 3568.97520.69-.000423       1 1 1 12       0 2 2 11                    Q  5e     366663243110 9 711    22.0   22.0
